"iter","beta","se","variable"
1,1.16447601076403,0.553265606488786,"delta_RP_diff"
1,-0.190756266760761,0.323120086190152,"P44Dlambda"
1,0.00517425161978076,0.116336011970148,"rain_cumdev_diff"
1,0.0549147050465524,0.0645787365709143,"rainDlambda"
2,0.524860587846175,0.489646397433344,"delta_RP_diff"
2,-0.562860888440546,0.268325491194103,"P44Dlambda"
2,0.175845465548945,0.111117874539369,"rain_cumdev_diff"
2,0.0735334264104105,0.0584903186533679,"rainDlambda"
3,-0.0826193578287008,0.626358095842902,"delta_RP_diff"
3,-0.126121363296451,0.351269153452465,"P44Dlambda"
3,0.133940799733466,0.114320482333619,"rain_cumdev_diff"
3,0.103900155818216,0.0644979292545152,"rainDlambda"
4,1.3939169305464,0.581461267792032,"delta_RP_diff"
4,-0.491580601977393,0.335652641240251,"P44Dlambda"
4,0.0686487834256371,0.130678763477976,"rain_cumdev_diff"
4,0.122080706021374,0.0744625063180111,"rainDlambda"
5,0.917760607225029,0.625325114865495,"delta_RP_diff"
5,-0.700730774580012,0.351610421950935,"P44Dlambda"
5,0.226508531558707,0.107908361340484,"rain_cumdev_diff"
5,0.0652802739876958,0.0573922922980311,"rainDlambda"
6,0.5620536276975,0.476826578150435,"delta_RP_diff"
6,-0.798079660879843,0.255564954253535,"P44Dlambda"
6,0.301688304823931,0.103590708090881,"rain_cumdev_diff"
6,0.0262188643503088,0.0553121321550213,"rainDlambda"
7,0.428858921833416,0.535785758032671,"delta_RP_diff"
7,-0.0754321234093077,0.304159071048117,"P44Dlambda"
7,-0.0238119532055129,0.103750794151213,"rain_cumdev_diff"
7,0.121567555239216,0.0546775446922722,"rainDlambda"
8,1.52122646341038,0.561877260073628,"delta_RP_diff"
8,-0.75172793617792,0.329080361503303,"P44Dlambda"
8,0.278575370557486,0.10841292957899,"rain_cumdev_diff"
8,-0.00301513448085334,0.0595811629297932,"rainDlambda"
9,1.59044023957324,0.508271354142119,"delta_RP_diff"
9,-0.916431120705292,0.267279258690267,"P44Dlambda"
9,0.321067133216619,0.110229793999962,"rain_cumdev_diff"
9,-0.039636367375275,0.0603196483481555,"rainDlambda"
10,1.04017191893112,0.480018632340639,"delta_RP_diff"
10,-0.726140284197767,0.256191599113448,"P44Dlambda"
10,-0.172676348764346,0.112571702430536,"rain_cumdev_diff"
10,0.171140805003023,0.0580184603882979,"rainDlambda"
11,1.46258235694306,0.518012704534751,"delta_RP_diff"
11,-0.833785446578264,0.287406553362211,"P44Dlambda"
11,0.099465798924029,0.135074885137491,"rain_cumdev_diff"
11,0.106137360014183,0.0795794197950343,"rainDlambda"
12,0.902117745593686,0.54318949954227,"delta_RP_diff"
12,-0.2320572290638,0.317583180511034,"P44Dlambda"
12,0.120204320352092,0.118215745198632,"rain_cumdev_diff"
12,0.0807906648358331,0.0630604342926702,"rainDlambda"
13,1.33937796887239,0.496669325911093,"delta_RP_diff"
13,-1.02876502303937,0.253847366638518,"P44Dlambda"
13,0.0640626265687489,0.10195503502125,"rain_cumdev_diff"
13,0.0949302236702658,0.0543455811487743,"rainDlambda"
14,0.949480767090386,0.494702418767704,"delta_RP_diff"
14,-0.714665932214983,0.273809507812281,"P44Dlambda"
14,0.268615227491625,0.104160207393935,"rain_cumdev_diff"
14,0.0167050321886774,0.0547973264959158,"rainDlambda"
15,1.54787459402991,0.567209724188665,"delta_RP_diff"
15,-0.843848341350398,0.335066353107794,"P44Dlambda"
15,-0.0301802433143472,0.107491185376286,"rain_cumdev_diff"
15,0.136050669294704,0.0590981693092193,"rainDlambda"
16,0.431448345865207,0.625417697570792,"delta_RP_diff"
16,-0.203085478911548,0.364220373629451,"P44Dlambda"
16,0.169907405531751,0.110351639636208,"rain_cumdev_diff"
16,0.0734378673715338,0.0569986364103603,"rainDlambda"
17,0.971940174625687,0.454971605267959,"delta_RP_diff"
17,-0.538567456426025,0.249157922095523,"P44Dlambda"
17,-0.107869988581612,0.112699697571422,"rain_cumdev_diff"
17,0.148384379011381,0.0622470028347379,"rainDlambda"
18,1.2981759923543,0.48961677784418,"delta_RP_diff"
18,-0.71925187414329,0.260778121405837,"P44Dlambda"
18,0.0858043655019803,0.11496138696828,"rain_cumdev_diff"
18,0.0837546104221504,0.0613542633779601,"rainDlambda"
19,1.01357467245786,0.484052527866189,"delta_RP_diff"
19,-0.514842775025932,0.262664161958325,"P44Dlambda"
19,0.0378013329637097,0.108277479227478,"rain_cumdev_diff"
19,0.0923644414320474,0.0600400841375268,"rainDlambda"
20,1.72860453294803,0.558126665959159,"delta_RP_diff"
20,-0.642189895381883,0.314607745087484,"P44Dlambda"
20,0.238988126962218,0.117330895730825,"rain_cumdev_diff"
20,0.00445677555620862,0.0612890652746753,"rainDlambda"
21,1.37474949853392,0.51803359517206,"delta_RP_diff"
21,-0.645787163042716,0.274306200916403,"P44Dlambda"
21,0.129717224983529,0.118231238100194,"rain_cumdev_diff"
21,0.026108786108446,0.065233347270966,"rainDlambda"
22,1.3478936811846,0.594327551754289,"delta_RP_diff"
22,-0.787815759978867,0.339997700181079,"P44Dlambda"
22,0.139209541090707,0.103723653825838,"rain_cumdev_diff"
22,0.0673115412899464,0.0557386384699502,"rainDlambda"
23,-0.196408391517967,0.496608425043033,"delta_RP_diff"
23,-0.192053405824028,0.265352765703876,"P44Dlambda"
23,-0.0324921332772411,0.107021143481035,"rain_cumdev_diff"
23,0.112664546346864,0.0561814761114094,"rainDlambda"
24,1.04538041291258,0.48699276391528,"delta_RP_diff"
24,-0.777210709681877,0.271165683676327,"P44Dlambda"
24,0.436279258510017,0.112835341152498,"rain_cumdev_diff"
24,-0.0810872646944344,0.0591840161679116,"rainDlambda"
25,1.57369129373212,0.476547145175974,"delta_RP_diff"
25,-0.811006474990583,0.255841717481488,"P44Dlambda"
25,0.0211094112519277,0.098777040824991,"rain_cumdev_diff"
25,0.0852699074582,0.0536941280382245,"rainDlambda"
26,1.27352637140263,0.577472847387057,"delta_RP_diff"
26,-0.461524066685954,0.325950993709855,"P44Dlambda"
26,0.0329584290540017,0.118892507971663,"rain_cumdev_diff"
26,0.0525397552213501,0.0659670802099451,"rainDlambda"
27,1.89011695588651,0.561044427171778,"delta_RP_diff"
27,-0.939500635765069,0.325633412329741,"P44Dlambda"
27,0.0624841400700158,0.105541139685207,"rain_cumdev_diff"
27,0.0749145423132948,0.0555021720072542,"rainDlambda"
28,0.762183332606293,0.493788210997448,"delta_RP_diff"
28,-0.593533421639027,0.266252240824863,"P44Dlambda"
28,0.147358135326982,0.113144196291441,"rain_cumdev_diff"
28,0.0749249253630436,0.0606974837099568,"rainDlambda"
29,1.8367242258483,0.519821934819211,"delta_RP_diff"
29,-0.870324235133281,0.274736483937454,"P44Dlambda"
29,0.156809115207738,0.0964645448870536,"rain_cumdev_diff"
29,0.0482493157975608,0.051973138407572,"rainDlambda"
30,0.908659817778644,0.522743111124153,"delta_RP_diff"
30,-0.553787365522321,0.304293175415245,"P44Dlambda"
30,0.255252654188786,0.104071129336791,"rain_cumdev_diff"
30,0.031912550867117,0.0558836935424682,"rainDlambda"
31,0.884296054316708,0.463307179310357,"delta_RP_diff"
31,-0.543820261661845,0.255531517767848,"P44Dlambda"
31,0.157500076650523,0.112988289433065,"rain_cumdev_diff"
31,0.0755391417721626,0.0634936556108072,"rainDlambda"
32,0.976193485356583,0.510010529787139,"delta_RP_diff"
32,-0.515997749408287,0.270613900522354,"P44Dlambda"
32,-0.0782318187350191,0.106928880859287,"rain_cumdev_diff"
32,0.0440273913383462,0.0542313788474945,"rainDlambda"
33,1.11227608483192,0.547354628478705,"delta_RP_diff"
33,-0.351811243248538,0.314055784134766,"P44Dlambda"
33,0.0603926541440844,0.100999821288604,"rain_cumdev_diff"
33,0.0431726371331956,0.0537495331528954,"rainDlambda"
34,-0.0225387088334061,0.573364200891073,"delta_RP_diff"
34,0.158440673609622,0.333066799675377,"P44Dlambda"
34,-0.0320438312713149,0.113307976071834,"rain_cumdev_diff"
34,0.161464076298751,0.0596381284400121,"rainDlambda"
35,1.77489217352177,0.56850381216711,"delta_RP_diff"
35,-1.06754971310293,0.280612767184673,"P44Dlambda"
35,0.147464057655636,0.11589336254954,"rain_cumdev_diff"
35,-0.0184111975679276,0.0609993261084944,"rainDlambda"
36,0.501757289053901,0.543068832533137,"delta_RP_diff"
36,-0.393427356517758,0.305567194336279,"P44Dlambda"
36,0.141905616044742,0.107786713656876,"rain_cumdev_diff"
36,0.0717634238020473,0.0605755931101526,"rainDlambda"
37,1.82211639371356,0.594602598524566,"delta_RP_diff"
37,-0.76156543590111,0.354845915199805,"P44Dlambda"
37,0.29855687767886,0.113106248404205,"rain_cumdev_diff"
37,0.0275947476482006,0.062634893158165,"rainDlambda"
38,0.190584100904395,0.621616914407112,"delta_RP_diff"
38,-0.0109738916120423,0.351159892024216,"P44Dlambda"
38,0.102919325260783,0.104914812804858,"rain_cumdev_diff"
38,0.0753023456671576,0.0533856647180441,"rainDlambda"
39,0.609339804252047,0.538669519024625,"delta_RP_diff"
39,-0.648728819636918,0.271612701179705,"P44Dlambda"
39,0.288860140970168,0.12639982585243,"rain_cumdev_diff"
39,-0.0570986515527757,0.0722718391251576,"rainDlambda"
40,1.23844411036968,0.541479604166964,"delta_RP_diff"
40,-0.810479698253435,0.279317487330448,"P44Dlambda"
40,0.0225769110784982,0.100428988039641,"rain_cumdev_diff"
40,0.114575280748519,0.0546230510574227,"rainDlambda"
41,1.31098404960655,0.519176318228005,"delta_RP_diff"
41,-0.72564498211927,0.299491823343172,"P44Dlambda"
41,0.0888589790992306,0.104311186357761,"rain_cumdev_diff"
41,0.0604546550476744,0.0555889976275809,"rainDlambda"
42,0.877191317764744,0.566609269778877,"delta_RP_diff"
42,-0.327038558296614,0.323721114945522,"P44Dlambda"
42,0.113698814925724,0.102508841633518,"rain_cumdev_diff"
42,0.0624057236584311,0.0525857898313623,"rainDlambda"
43,0.373130609589765,0.557499837914131,"delta_RP_diff"
43,-0.27518614566732,0.325632763171005,"P44Dlambda"
43,0.274046730069859,0.100152947662335,"rain_cumdev_diff"
43,0.0205249268516103,0.0526614396916925,"rainDlambda"
44,1.28545265654138,0.493747885160938,"delta_RP_diff"
44,-0.686166833086128,0.265095935461764,"P44Dlambda"
44,0.0576205105128086,0.103703103392016,"rain_cumdev_diff"
44,0.114034832441096,0.0547539324912515,"rainDlambda"
45,1.49119469611467,0.604881492378155,"delta_RP_diff"
45,-0.523679099575744,0.348568099911949,"P44Dlambda"
45,-0.0731149945819322,0.110370976192158,"rain_cumdev_diff"
45,0.137004687191677,0.0598813636516236,"rainDlambda"
46,0.764936175789502,0.546911102457782,"delta_RP_diff"
46,-0.756985804451861,0.268597439486624,"P44Dlambda"
46,0.311515604195492,0.115403409843544,"rain_cumdev_diff"
46,-0.0632829874233745,0.0624384879038906,"rainDlambda"
47,1.66617058221479,0.722563878344552,"delta_RP_diff"
47,-0.777226012382575,0.422757232998208,"P44Dlambda"
47,-0.143402595734888,0.12192593548561,"rain_cumdev_diff"
47,0.0893278499528522,0.06810945267591,"rainDlambda"
48,1.97526293368389,0.591916357230536,"delta_RP_diff"
48,-1.19367595378863,0.343551974095111,"P44Dlambda"
48,0.105996206461641,0.103242341983311,"rain_cumdev_diff"
48,0.0428123550531907,0.0551411204717811,"rainDlambda"
49,0.789166092799133,0.468302596701712,"delta_RP_diff"
49,-0.528064759950456,0.251663887770487,"P44Dlambda"
49,0.0918956275876766,0.104270292928926,"rain_cumdev_diff"
49,0.0323451630189665,0.0524221805012125,"rainDlambda"
50,-0.396533830109506,0.574087095977982,"delta_RP_diff"
50,-0.292069084710551,0.292120523874712,"P44Dlambda"
50,-0.000761497755828771,0.127008078906485,"rain_cumdev_diff"
50,0.18077509226718,0.0707940654796845,"rainDlambda"
51,1.16952529593672,0.460288090617892,"delta_RP_diff"
51,-0.644766209069822,0.253883345307229,"P44Dlambda"
51,0.252650445101963,0.107159217383109,"rain_cumdev_diff"
51,0.0326850442326343,0.0571029981791759,"rainDlambda"
52,0.624193853928514,0.489665267939064,"delta_RP_diff"
52,-0.465060881660629,0.26004017024102,"P44Dlambda"
52,0.0728082437913163,0.111115107430334,"rain_cumdev_diff"
52,0.105112989608315,0.0611293732106934,"rainDlambda"
53,1.63353333730609,0.485194283671218,"delta_RP_diff"
53,-1.04259462180447,0.263018720658613,"P44Dlambda"
53,0.225922196695191,0.10667243819519,"rain_cumdev_diff"
53,0.0549231254272024,0.0576330288166049,"rainDlambda"
54,1.68989440611633,0.525609744877657,"delta_RP_diff"
54,-1.200052725292,0.283022318046682,"P44Dlambda"
54,0.0554637001471367,0.105483442640234,"rain_cumdev_diff"
54,0.080272149355553,0.0563043037192107,"rainDlambda"
55,0.0349850809678234,0.576654589671769,"delta_RP_diff"
55,-0.110389607328176,0.332225866989708,"P44Dlambda"
55,0.243437165562333,0.105855899409003,"rain_cumdev_diff"
55,0.0502075709295138,0.055151911992111,"rainDlambda"
56,0.486749551507566,0.676380648941076,"delta_RP_diff"
56,-0.557556172686602,0.382630251848588,"P44Dlambda"
56,0.12215112337481,0.113431734915472,"rain_cumdev_diff"
56,0.0809247356359133,0.0622324557151239,"rainDlambda"
57,1.13807240397724,0.684978746461805,"delta_RP_diff"
