"iter","beta","se","variable"
52,0.890248666164788,0.149629905951424,"delta_RP_diff"
52,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
53,0.890248666164788,0.149629905951424,"delta_RP_diff"
53,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
54,0.890248666164788,0.149629905951424,"delta_RP_diff"
54,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
55,0.890248666164788,0.149629905951424,"delta_RP_diff"
55,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
56,0.890248666164788,0.149629905951424,"delta_RP_diff"
56,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
57,0.890248666164788,0.149629905951424,"delta_RP_diff"
57,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
58,0.890248666164788,0.149629905951424,"delta_RP_diff"
58,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
59,0.890248666164788,0.149629905951424,"delta_RP_diff"
59,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
60,0.890248666164788,0.149629905951424,"delta_RP_diff"
60,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
61,0.890248666164788,0.149629905951424,"delta_RP_diff"
61,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
62,0.890248666164788,0.149629905951424,"delta_RP_diff"
62,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
63,0.890248666164788,0.149629905951424,"delta_RP_diff"
63,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
64,0.890248666164788,0.149629905951424,"delta_RP_diff"
64,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
65,0.890248666164788,0.149629905951424,"delta_RP_diff"
65,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
66,0.890248666164788,0.149629905951424,"delta_RP_diff"
66,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
67,0.890248666164788,0.149629905951424,"delta_RP_diff"
67,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
68,0.890248666164788,0.149629905951424,"delta_RP_diff"
68,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
69,0.890248666164788,0.149629905951424,"delta_RP_diff"
69,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
70,0.890248666164788,0.149629905951424,"delta_RP_diff"
70,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
71,0.890248666164788,0.149629905951424,"delta_RP_diff"
71,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
72,0.890248666164788,0.149629905951424,"delta_RP_diff"
72,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
73,0.890248666164788,0.149629905951424,"delta_RP_diff"
73,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
74,0.890248666164788,0.149629905951424,"delta_RP_diff"
74,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
75,0.890248666164788,0.149629905951424,"delta_RP_diff"
75,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
76,0.890248666164788,0.149629905951424,"delta_RP_diff"
76,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
77,0.890248666164788,0.149629905951424,"delta_RP_diff"
77,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
78,0.890248666164788,0.149629905951424,"delta_RP_diff"
78,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
79,0.890248666164788,0.149629905951424,"delta_RP_diff"
79,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
80,0.890248666164788,0.149629905951424,"delta_RP_diff"
80,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
81,0.890248666164788,0.149629905951424,"delta_RP_diff"
81,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
82,0.890248666164788,0.149629905951424,"delta_RP_diff"
82,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
83,0.890248666164788,0.149629905951424,"delta_RP_diff"
83,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
84,0.890248666164788,0.149629905951424,"delta_RP_diff"
84,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
85,0.890248666164788,0.149629905951424,"delta_RP_diff"
85,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
86,0.890248666164788,0.149629905951424,"delta_RP_diff"
86,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
87,0.890248666164788,0.149629905951424,"delta_RP_diff"
87,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
88,0.890248666164788,0.149629905951424,"delta_RP_diff"
88,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
89,0.890248666164788,0.149629905951424,"delta_RP_diff"
89,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
90,0.890248666164788,0.149629905951424,"delta_RP_diff"
90,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
91,0.890248666164788,0.149629905951424,"delta_RP_diff"
91,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
92,0.890248666164788,0.149629905951424,"delta_RP_diff"
92,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
93,0.890248666164788,0.149629905951424,"delta_RP_diff"
93,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
94,0.890248666164788,0.149629905951424,"delta_RP_diff"
94,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
95,0.890248666164788,0.149629905951424,"delta_RP_diff"
95,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
96,0.890248666164788,0.149629905951424,"delta_RP_diff"
96,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
97,0.890248666164788,0.149629905951424,"delta_RP_diff"
97,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
98,0.890248666164788,0.149629905951424,"delta_RP_diff"
98,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
99,0.890248666164788,0.149629905951424,"delta_RP_diff"
99,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
100,0.890248666164788,0.149629905951424,"delta_RP_diff"
100,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
101,0.890248666164788,0.149629905951424,"delta_RP_diff"
101,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
102,0.890248666164788,0.149629905951424,"delta_RP_diff"
102,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
103,0.890248666164788,0.149629905951424,"delta_RP_diff"
103,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
104,0.890248666164788,0.149629905951424,"delta_RP_diff"
104,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
105,0.890248666164788,0.149629905951424,"delta_RP_diff"
105,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
106,0.890248666164788,0.149629905951424,"delta_RP_diff"
106,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
107,0.890248666164788,0.149629905951424,"delta_RP_diff"
107,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
108,0.890248666164788,0.149629905951424,"delta_RP_diff"
108,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
109,0.890248666164788,0.149629905951424,"delta_RP_diff"
109,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
110,0.890248666164788,0.149629905951424,"delta_RP_diff"
110,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
111,0.890248666164788,0.149629905951424,"delta_RP_diff"
111,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
112,0.890248666164788,0.149629905951424,"delta_RP_diff"
112,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
113,0.890248666164788,0.149629905951424,"delta_RP_diff"
113,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
114,0.890248666164788,0.149629905951424,"delta_RP_diff"
114,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
115,0.890248666164788,0.149629905951424,"delta_RP_diff"
115,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
116,0.890248666164788,0.149629905951424,"delta_RP_diff"
116,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
117,0.890248666164788,0.149629905951424,"delta_RP_diff"
117,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
118,0.890248666164788,0.149629905951424,"delta_RP_diff"
118,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
119,0.890248666164788,0.149629905951424,"delta_RP_diff"
119,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
120,0.890248666164788,0.149629905951424,"delta_RP_diff"
120,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
121,0.890248666164788,0.149629905951424,"delta_RP_diff"
121,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
122,0.890248666164788,0.149629905951424,"delta_RP_diff"
122,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
123,0.890248666164788,0.149629905951424,"delta_RP_diff"
123,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
124,0.890248666164788,0.149629905951424,"delta_RP_diff"
124,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
125,0.890248666164788,0.149629905951424,"delta_RP_diff"
125,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
126,0.890248666164788,0.149629905951424,"delta_RP_diff"
126,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
127,0.890248666164788,0.149629905951424,"delta_RP_diff"
127,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
128,0.890248666164788,0.149629905951424,"delta_RP_diff"
128,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
129,0.890248666164788,0.149629905951424,"delta_RP_diff"
129,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
130,0.890248666164788,0.149629905951424,"delta_RP_diff"
130,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
131,0.890248666164788,0.149629905951424,"delta_RP_diff"
131,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
132,0.890248666164788,0.149629905951424,"delta_RP_diff"
132,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
133,0.890248666164788,0.149629905951424,"delta_RP_diff"
133,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
134,0.890248666164788,0.149629905951424,"delta_RP_diff"
134,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
135,0.890248666164788,0.149629905951424,"delta_RP_diff"
135,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
136,0.890248666164788,0.149629905951424,"delta_RP_diff"
136,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
137,0.890248666164788,0.149629905951424,"delta_RP_diff"
137,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
138,0.890248666164788,0.149629905951424,"delta_RP_diff"
138,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
139,0.890248666164788,0.149629905951424,"delta_RP_diff"
139,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
140,0.890248666164788,0.149629905951424,"delta_RP_diff"
140,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
141,0.890248666164788,0.149629905951424,"delta_RP_diff"
141,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
142,0.890248666164788,0.149629905951424,"delta_RP_diff"
142,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
143,0.890248666164788,0.149629905951424,"delta_RP_diff"
143,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
144,0.890248666164788,0.149629905951424,"delta_RP_diff"
144,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
145,0.890248666164788,0.149629905951424,"delta_RP_diff"
145,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
146,0.890248666164788,0.149629905951424,"delta_RP_diff"
146,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
147,0.890248666164788,0.149629905951424,"delta_RP_diff"
147,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
148,0.890248666164788,0.149629905951424,"delta_RP_diff"
148,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
149,0.890248666164788,0.149629905951424,"delta_RP_diff"
149,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
150,0.890248666164788,0.149629905951424,"delta_RP_diff"
150,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
151,0.890248666164788,0.149629905951424,"delta_RP_diff"
151,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
152,0.890248666164788,0.149629905951424,"delta_RP_diff"
152,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
153,0.890248666164788,0.149629905951424,"delta_RP_diff"
153,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
154,0.890248666164788,0.149629905951424,"delta_RP_diff"
154,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
155,0.890248666164788,0.149629905951424,"delta_RP_diff"
155,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
156,0.890248666164788,0.149629905951424,"delta_RP_diff"
156,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
157,0.890248666164788,0.149629905951424,"delta_RP_diff"
157,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
158,0.890248666164788,0.149629905951424,"delta_RP_diff"
158,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
159,0.890248666164788,0.149629905951424,"delta_RP_diff"
159,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
160,0.890248666164788,0.149629905951424,"delta_RP_diff"
160,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
161,0.890248666164788,0.149629905951424,"delta_RP_diff"
161,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
162,0.890248666164788,0.149629905951424,"delta_RP_diff"
162,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
163,0.890248666164788,0.149629905951424,"delta_RP_diff"
163,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
164,0.890248666164788,0.149629905951424,"delta_RP_diff"
164,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
165,0.890248666164788,0.149629905951424,"delta_RP_diff"
165,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
166,0.890248666164788,0.149629905951424,"delta_RP_diff"
166,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
167,0.890248666164788,0.149629905951424,"delta_RP_diff"
167,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
168,0.890248666164788,0.149629905951424,"delta_RP_diff"
168,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
169,0.890248666164788,0.149629905951424,"delta_RP_diff"
169,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
170,0.890248666164788,0.149629905951424,"delta_RP_diff"
170,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
171,0.890248666164788,0.149629905951424,"delta_RP_diff"
171,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
172,0.890248666164788,0.149629905951424,"delta_RP_diff"
172,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
173,0.890248666164788,0.149629905951424,"delta_RP_diff"
173,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
174,0.890248666164788,0.149629905951424,"delta_RP_diff"
174,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
175,0.890248666164788,0.149629905951424,"delta_RP_diff"
175,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
176,0.890248666164788,0.149629905951424,"delta_RP_diff"
176,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
177,0.890248666164788,0.149629905951424,"delta_RP_diff"
177,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
178,0.890248666164788,0.149629905951424,"delta_RP_diff"
178,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
179,0.890248666164788,0.149629905951424,"delta_RP_diff"
179,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
180,0.890248666164788,0.149629905951424,"delta_RP_diff"
180,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
181,0.890248666164788,0.149629905951424,"delta_RP_diff"
181,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
182,0.890248666164788,0.149629905951424,"delta_RP_diff"
182,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
183,0.890248666164788,0.149629905951424,"delta_RP_diff"
183,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
184,0.890248666164788,0.149629905951424,"delta_RP_diff"
184,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
185,0.890248666164788,0.149629905951424,"delta_RP_diff"
185,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
186,0.890248666164788,0.149629905951424,"delta_RP_diff"
186,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
187,0.890248666164788,0.149629905951424,"delta_RP_diff"
187,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
188,0.890248666164788,0.149629905951424,"delta_RP_diff"
188,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
189,0.890248666164788,0.149629905951424,"delta_RP_diff"
189,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
190,0.890248666164788,0.149629905951424,"delta_RP_diff"
190,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
191,0.890248666164788,0.149629905951424,"delta_RP_diff"
191,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
192,0.890248666164788,0.149629905951424,"delta_RP_diff"
192,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
193,0.890248666164788,0.149629905951424,"delta_RP_diff"
193,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
194,0.890248666164788,0.149629905951424,"delta_RP_diff"
194,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
195,0.890248666164788,0.149629905951424,"delta_RP_diff"
195,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
196,0.890248666164788,0.149629905951424,"delta_RP_diff"
196,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
197,0.890248666164788,0.149629905951424,"delta_RP_diff"
197,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
198,0.890248666164788,0.149629905951424,"delta_RP_diff"
198,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
199,0.890248666164788,0.149629905951424,"delta_RP_diff"
199,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
200,0.890248666164788,0.149629905951424,"delta_RP_diff"
200,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
201,0.890248666164788,0.149629905951424,"delta_RP_diff"
201,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
202,0.890248666164788,0.149629905951424,"delta_RP_diff"
202,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
203,0.890248666164788,0.149629905951424,"delta_RP_diff"
203,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
204,0.890248666164788,0.149629905951424,"delta_RP_diff"
204,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
205,0.890248666164788,0.149629905951424,"delta_RP_diff"
205,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
206,0.890248666164788,0.149629905951424,"delta_RP_diff"
206,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
207,0.890248666164788,0.149629905951424,"delta_RP_diff"
207,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
208,0.890248666164788,0.149629905951424,"delta_RP_diff"
208,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
209,0.890248666164788,0.149629905951424,"delta_RP_diff"
209,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
210,0.890248666164788,0.149629905951424,"delta_RP_diff"
210,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
211,0.890248666164788,0.149629905951424,"delta_RP_diff"
211,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
212,0.890248666164788,0.149629905951424,"delta_RP_diff"
212,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
213,0.890248666164788,0.149629905951424,"delta_RP_diff"
213,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
214,0.890248666164788,0.149629905951424,"delta_RP_diff"
214,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
215,0.890248666164788,0.149629905951424,"delta_RP_diff"
215,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
216,0.890248666164788,0.149629905951424,"delta_RP_diff"
216,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
217,0.890248666164788,0.149629905951424,"delta_RP_diff"
217,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
218,0.890248666164788,0.149629905951424,"delta_RP_diff"
218,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
219,0.890248666164788,0.149629905951424,"delta_RP_diff"
219,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
220,0.890248666164788,0.149629905951424,"delta_RP_diff"
220,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
221,0.890248666164788,0.149629905951424,"delta_RP_diff"
221,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
222,0.890248666164788,0.149629905951424,"delta_RP_diff"
222,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
223,0.890248666164788,0.149629905951424,"delta_RP_diff"
223,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
224,0.890248666164788,0.149629905951424,"delta_RP_diff"
224,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
225,0.890248666164788,0.149629905951424,"delta_RP_diff"
225,0.0370751143133617,0.0313502780778267,"rain_cumdev_diff"
