"iter","beta","se","variable"
30,0.0333878546423767,0.204845285167016,"delta_RP_diff"
30,0.243566212721321,0.103880118380051,"rain_cumdev_diff"
30,0.0429898718192507,0.0555551247850579,"rainDlambda"
31,-0.00939077576902094,0.195760644821743,"delta_RP_diff"
31,0.116609999590014,0.111354159074554,"rain_cumdev_diff"
31,0.103912073619968,0.0620846024668202,"rainDlambda"
32,0.123209968462034,0.244956560663866,"delta_RP_diff"
32,-0.0988169876872817,0.106392108477046,"rain_cumdev_diff"
32,0.0571109581531559,0.0538004023731362,"rainDlambda"
33,0.548036458185483,0.214236555278384,"delta_RP_diff"
33,0.0542142836756465,0.100849907255686,"rain_cumdev_diff"
33,0.0490245215777997,0.0534954959785395,"rainDlambda"
34,0.23153534131537,0.208514709861598,"delta_RP_diff"
34,-0.0233331836074312,0.111815819300824,"rain_cumdev_diff"
34,0.155773229392175,0.0584244988276375,"rainDlambda"
35,-0.0860540680114416,0.289825246394138,"delta_RP_diff"
35,0.106415270483108,0.11544636770213,"rain_cumdev_diff"
35,0.0158109136535502,0.060361880504604,"rainDlambda"
36,-0.134690175352351,0.224894048118838,"delta_RP_diff"
36,0.120396628841138,0.106486323794562,"rain_cumdev_diff"
36,0.0887067212667941,0.0591300661386498,"rainDlambda"
37,0.638254166611276,0.22201074405712,"delta_RP_diff"
37,0.257896476456759,0.111522277958759,"rain_cumdev_diff"
37,0.0575791841386592,0.0610645293157106,"rainDlambda"
38,0.172945455746307,0.260427811028389,"delta_RP_diff"
38,0.102277376079111,0.102880581693818,"rain_cumdev_diff"
38,0.0756825203510753,0.051979286980637,"rainDlambda"
39,-0.500960436221408,0.272186776764966,"delta_RP_diff"
39,0.211696355966012,0.122218383080461,"rain_cumdev_diff"
39,-0.00401094961340189,0.0687786471489959,"rainDlambda"
40,-0.142256412973494,0.258483493877368,"delta_RP_diff"
40,-0.00276750672486573,0.100072076364068,"rain_cumdev_diff"
40,0.133626253779887,0.0542398425072695,"rainDlambda"
41,0.158031768502099,0.207658751552009,"delta_RP_diff"
41,0.0733287199507712,0.104130307537372,"rain_cumdev_diff"
41,0.07490005507789,0.0552769797918889,"rainDlambda"
42,0.350669246470169,0.222298017502517,"delta_RP_diff"
42,0.102199964062977,0.101875026207449,"rain_cumdev_diff"
42,0.0705977084394385,0.051956853829674,"rainDlambda"
43,-0.0650006842909499,0.204978866794761,"delta_RP_diff"
43,0.259234844380105,0.0986065775128712,"rain_cumdev_diff"
43,0.0303450496594505,0.0513629574179467,"rainDlambda"
44,0.144292865343403,0.222325415561961,"delta_RP_diff"
44,0.0311286907616956,0.103213781563784,"rain_cumdev_diff"
44,0.132325159113873,0.0543049736034889,"rainDlambda"
45,0.643386412081266,0.217798745092325,"delta_RP_diff"
45,-0.0884222122043369,0.109904130925746,"rain_cumdev_diff"
45,0.148817094224537,0.059365337461775,"rainDlambda"
46,-0.532282213220134,0.295446723974354,"delta_RP_diff"
46,0.241858062832727,0.112751209955127,"rain_cumdev_diff"
46,-0.0144681553744862,0.0600016203646942,"rainDlambda"
47,0.405750958841646,0.228223645934654,"delta_RP_diff"
47,-0.192673824503836,0.118954327502518,"rain_cumdev_diff"
47,0.123851571017075,0.0654752307404264,"rainDlambda"
48,0.0531813036812379,0.21064673630664,"delta_RP_diff"
48,0.0764063484216861,0.102926684808342,"rain_cumdev_diff"
48,0.0690849586319938,0.0546394132857725,"rainDlambda"
49,-0.0901888619233119,0.209013957133427,"delta_RP_diff"
49,0.0543403782074572,0.10273254629981,"rain_cumdev_diff"
49,0.053663998820593,0.0514331035038993,"rainDlambda"
50,-0.910176253527736,0.2562313695791,"delta_RP_diff"
50,-0.0235395043981536,0.124948114726094,"rain_cumdev_diff"
50,0.195559541756103,0.0692325259324608,"rainDlambda"
51,0.123713708763087,0.205676361941139,"delta_RP_diff"
51,0.235980801200514,0.106978408854824,"rain_cumdev_diff"
51,0.0452444751856545,0.0568993015173169,"rainDlambda"
52,-0.152249789402969,0.226478104909307,"delta_RP_diff"
52,0.0459325392306499,0.110101887591641,"rain_cumdev_diff"
52,0.122587377639683,0.060347641385977,"rainDlambda"
53,-0.0772732704843308,0.221783537842646,"delta_RP_diff"
53,0.207630410224535,0.106621360169778,"rain_cumdev_diff"
53,0.0718800356064468,0.0575003579186114,"rainDlambda"
54,-0.287072172509831,0.242774917423056,"delta_RP_diff"
54,-0.00232369424539429,0.104656112748179,"rain_cumdev_diff"
54,0.122235975970441,0.0554577787574767,"rainDlambda"
55,-0.142142122434932,0.219900126365208,"delta_RP_diff"
55,0.240483031510674,0.105479032056204,"rain_cumdev_diff"
55,0.0521999198261429,0.054823512884342,"rainDlambda"
56,-0.429931503589359,0.24849245744788,"delta_RP_diff"
56,0.104159818087388,0.112762272960522,"rain_cumdev_diff"
56,0.0937384480302268,0.0616105052887202,"rainDlambda"
57,0.393677029224856,0.241957408272159,"delta_RP_diff"
57,0.143059867940299,0.12894874681641,"rain_cumdev_diff"
57,0.00751811871915843,0.0748638437621823,"rainDlambda"
58,0.264402191765627,0.235884434335327,"delta_RP_diff"
58,0.280678561683925,0.11685255651383,"rain_cumdev_diff"
58,0.0315234783287377,0.060814734359989,"rainDlambda"
59,-0.140990053451444,0.212003907705716,"delta_RP_diff"
59,0.0182282205719808,0.122082808306897,"rain_cumdev_diff"
59,0.127078203672937,0.0682939155501959,"rainDlambda"
60,-0.170892662500304,0.21531529135906,"delta_RP_diff"
60,0.221418013470295,0.111451975291542,"rain_cumdev_diff"
60,-0.00487383642653486,0.0622954482281986,"rainDlambda"
61,0.399417152550914,0.232455080974783,"delta_RP_diff"
61,-0.0175574533220097,0.112238090737618,"rain_cumdev_diff"
61,0.125623834545795,0.0603792438977727,"rainDlambda"
62,0.047089582394106,0.220876504349626,"delta_RP_diff"
62,0.1922015591252,0.102424944758689,"rain_cumdev_diff"
62,0.0242500420280401,0.054607830482121,"rainDlambda"
63,-0.655295088310884,0.258883425463691,"delta_RP_diff"
63,0.135970477886337,0.116680258009776,"rain_cumdev_diff"
63,0.130426980059577,0.0631636179494617,"rainDlambda"
64,0.186187770113025,0.258503887301455,"delta_RP_diff"
64,0.0953812863391356,0.112275200836641,"rain_cumdev_diff"
64,0.121846567373203,0.0593504619283825,"rainDlambda"
65,-0.50858377111486,0.21886095276718,"delta_RP_diff"
65,0.0328150791396644,0.119303893104664,"rain_cumdev_diff"
65,0.178535304231469,0.0644233363032186,"rainDlambda"
66,-0.0903796451692507,0.259403984199146,"delta_RP_diff"
66,0.229989439866826,0.117797294309215,"rain_cumdev_diff"
66,0.0206529328560776,0.0628592440003277,"rainDlambda"
67,-0.327581363901307,0.250079912532704,"delta_RP_diff"
67,0.119969373265382,0.113402605958036,"rain_cumdev_diff"
67,0.0802795303351667,0.0610126037102476,"rainDlambda"
68,0.156263113682419,0.201343911078594,"delta_RP_diff"
68,0.0775365044999062,0.101618918775499,"rain_cumdev_diff"
68,0.0513705275840755,0.0526104677231588,"rainDlambda"
69,0.595731131382063,0.209663848808794,"delta_RP_diff"
69,0.23638850830697,0.130706302065525,"rain_cumdev_diff"
69,0.0599456371403266,0.0743406051096803,"rainDlambda"
70,-0.11794931606555,0.236911970396495,"delta_RP_diff"
70,0.0131146488870114,0.0992808676381381,"rain_cumdev_diff"
70,0.08290015130153,0.0517279861405934,"rainDlambda"
71,0.548524021883851,0.208001689082543,"delta_RP_diff"
71,0.0357233654097205,0.106485666591712,"rain_cumdev_diff"
71,0.0957445879998662,0.0543589954680511,"rainDlambda"
72,0.518491266910012,0.271123585815933,"delta_RP_diff"
72,0.0653473395094995,0.0984974861325279,"rain_cumdev_diff"
72,0.0846694362574125,0.0521640404144781,"rainDlambda"
73,0.18625645883864,0.20933516785846,"delta_RP_diff"
73,-0.0917787507532483,0.119413065074332,"rain_cumdev_diff"
73,0.138925567735249,0.0667616893649253,"rainDlambda"
74,0.243736185310281,0.261801308114774,"delta_RP_diff"
74,0.00246132476968263,0.121115224666043,"rain_cumdev_diff"
74,0.150757126498772,0.0666430081007655,"rainDlambda"
75,0.476960416262645,0.253914823984069,"delta_RP_diff"
75,0.132791539726897,0.104932142871412,"rain_cumdev_diff"
75,0.0783212149306824,0.055896644764037,"rainDlambda"
76,-0.132890054199321,0.214009466574236,"delta_RP_diff"
76,0.111975735955567,0.109582995796164,"rain_cumdev_diff"
76,0.0775710381734629,0.061259285572957,"rainDlambda"
77,-0.0255657583751185,0.213216683644873,"delta_RP_diff"
77,0.368479234024784,0.108503550557618,"rain_cumdev_diff"
77,0.0293363475773569,0.0578380985578623,"rainDlambda"
78,0.108364678512673,0.232601920773957,"delta_RP_diff"
78,0.147568653325079,0.10375370419827,"rain_cumdev_diff"
78,0.00129318872468686,0.0544763122449873,"rainDlambda"
79,0.324727499889406,0.214329636627448,"delta_RP_diff"
79,0.1599706325365,0.108051799211842,"rain_cumdev_diff"
79,0.0958528044096314,0.0596131516565692,"rainDlambda"
80,0.448474974370949,0.209227642079218,"delta_RP_diff"
80,-0.00271596273593909,0.118174766501251,"rain_cumdev_diff"
80,0.112126338443744,0.0666473563048625,"rainDlambda"
81,0.351502454373528,0.223841142534963,"delta_RP_diff"
81,0.0141354766555519,0.11231189188026,"rain_cumdev_diff"
81,0.0406064980564801,0.0617090118063957,"rainDlambda"
82,0.148392159310685,0.205426116614094,"delta_RP_diff"
82,0.0538837207090484,0.103881273881738,"rain_cumdev_diff"
82,0.0814477581544405,0.0571993763980419,"rainDlambda"
83,0.15066919425354,0.203355953561833,"delta_RP_diff"
83,-0.0796170101458933,0.106515213407086,"rain_cumdev_diff"
83,0.131652620087936,0.0564616698369932,"rainDlambda"
84,-0.202110684571628,0.211839781563897,"delta_RP_diff"
84,0.148926022535484,0.118321855320885,"rain_cumdev_diff"
84,0.0926948547784922,0.0667765870632596,"rainDlambda"
85,0.284260307866704,0.220997151830381,"delta_RP_diff"
85,0.135005655791404,0.0998524650134007,"rain_cumdev_diff"
85,0.0464936703634617,0.05225334547689,"rainDlambda"
86,0.218539615231287,0.236846097644318,"delta_RP_diff"
86,0.0944517526189756,0.105381968406025,"rain_cumdev_diff"
86,0.0920984048580821,0.055574756513383,"rainDlambda"
87,0.73489588746374,0.271393059231165,"delta_RP_diff"
87,0.0989473870271061,0.107646306377397,"rain_cumdev_diff"
87,0.0647947756508698,0.0571118165789169,"rainDlambda"
88,0.546300645435614,0.255856067745095,"delta_RP_diff"
88,0.0592149781302003,0.113590333325816,"rain_cumdev_diff"
88,0.122080525344221,0.0590100175183304,"rainDlambda"
89,0.0843652119915205,0.229606058472709,"delta_RP_diff"
89,0.206297970879419,0.11256743075297,"rain_cumdev_diff"
89,0.0502313347437515,0.0591836982476497,"rainDlambda"
90,-0.176783712925874,0.219181910969881,"delta_RP_diff"
90,0.215453609431476,0.108290159265202,"rain_cumdev_diff"
90,0.0611160152499531,0.0571745068952438,"rainDlambda"
91,0.0697732728630409,0.239301132191955,"delta_RP_diff"
91,-0.198326641903432,0.126141290092528,"rain_cumdev_diff"
91,0.259886254628329,0.0721948846017082,"rainDlambda"
92,0.144396512728755,0.227552583200954,"delta_RP_diff"
92,0.0019474312242422,0.11040052795317,"rain_cumdev_diff"
92,0.0728911022258197,0.0602792523678198,"rainDlambda"
93,0.171202890421401,0.206650847655767,"delta_RP_diff"
93,0.0691540416073271,0.11947072523115,"rain_cumdev_diff"
93,0.125293897206943,0.069846332920246,"rainDlambda"
94,-0.0402312662141073,0.268345113641824,"delta_RP_diff"
94,0.037746602744354,0.125242292824332,"rain_cumdev_diff"
94,0.0606704502788627,0.0695719160653958,"rainDlambda"
95,-0.160854605684216,0.274032115565116,"delta_RP_diff"
95,0.0678254027775161,0.106074378656304,"rain_cumdev_diff"
95,0.125042583724557,0.0562696173095626,"rainDlambda"
96,-0.163232668731671,0.225098446633797,"delta_RP_diff"
96,0.110105254172481,0.0988017805862803,"rain_cumdev_diff"
96,0.0616363084168836,0.0538113161377812,"rainDlambda"
97,-0.379408608034625,0.287978920908952,"delta_RP_diff"
97,0.171402053490777,0.104849613381814,"rain_cumdev_diff"
97,0.0779198049306025,0.0562990067404746,"rainDlambda"
98,0.0751324688774144,0.246731689412721,"delta_RP_diff"
98,0.0256750219522515,0.109672698583894,"rain_cumdev_diff"
98,0.0899902553668946,0.0595196651603865,"rainDlambda"
99,-0.096290462436323,0.218180862097717,"delta_RP_diff"
99,0.300677985042951,0.106088591900103,"rain_cumdev_diff"
99,0.00752806378244741,0.055362751717659,"rainDlambda"
100,-0.150219677577894,0.202513731700855,"delta_RP_diff"
100,0.122694405270145,0.10417227647534,"rain_cumdev_diff"
100,0.114586021413954,0.0573094907718443,"rainDlambda"
101,0.0412504419144929,0.255950414817983,"delta_RP_diff"
101,0.0803886280936046,0.102738268518913,"rain_cumdev_diff"
101,0.139543272338627,0.055926587926739,"rainDlambda"
102,-0.0475541393691616,0.234683662160169,"delta_RP_diff"
102,0.0839072113093128,0.0983336705441601,"rain_cumdev_diff"
102,0.0654805378263651,0.05221010933454,"rainDlambda"
103,0.254658723678081,0.203612320403251,"delta_RP_diff"
103,0.133304629568757,0.0999805753354884,"rain_cumdev_diff"
103,0.01070160862252,0.0536241949483161,"rainDlambda"
104,-0.0353456449751685,0.227829073240877,"delta_RP_diff"
104,0.160315187978688,0.102498039724439,"rain_cumdev_diff"
104,0.0420333449037891,0.0551806228102031,"rainDlambda"
105,-0.169676901769342,0.256756831445022,"delta_RP_diff"
105,0.0401681368332509,0.102038607014372,"rain_cumdev_diff"
105,0.0937995201139884,0.0545151162032281,"rainDlambda"
106,0.0151130094924472,0.205537110092399,"delta_RP_diff"
106,0.00512565395336046,0.107862180689029,"rain_cumdev_diff"
106,0.0996990972488672,0.0587032397395034,"rainDlambda"
107,-0.326518789171964,0.227074006165053,"delta_RP_diff"
107,0.201321153201003,0.107376189444994,"rain_cumdev_diff"
107,0.0551221777606783,0.0579812535332668,"rainDlambda"
108,0.152348139487843,0.221760202882583,"delta_RP_diff"
108,-0.0394723489446886,0.112953044931487,"rain_cumdev_diff"
108,0.140241773162091,0.0601338143268783,"rainDlambda"
109,-0.017541692354739,0.217191656064173,"delta_RP_diff"
109,0.244101278496696,0.116882385170836,"rain_cumdev_diff"
109,0.0608608301948469,0.0615873845255196,"rainDlambda"
110,-0.00952703769924484,0.231209908394392,"delta_RP_diff"
110,0.201114950574619,0.101519431321338,"rain_cumdev_diff"
110,0.0139045071810691,0.0541376832984219,"rainDlambda"
111,-0.0362293320499715,0.22880997005602,"delta_RP_diff"
111,0.0309452276147474,0.100648795197848,"rain_cumdev_diff"
111,0.0580894015734296,0.0541104561688862,"rainDlambda"
112,-0.0668302637732994,0.206849789562466,"delta_RP_diff"
112,0.0670419927771159,0.102514268303913,"rain_cumdev_diff"
112,0.0666872941714274,0.0540454994657566,"rainDlambda"
113,0.446753137160257,0.23655323770704,"delta_RP_diff"
113,0.0261499524367288,0.113861174233723,"rain_cumdev_diff"
113,0.136110633390868,0.0629322897468335,"rainDlambda"
114,0.342742621151066,0.222012613883478,"delta_RP_diff"
114,0.235056487758359,0.110794947210834,"rain_cumdev_diff"
114,0.0145477077964345,0.0623652288972364,"rainDlambda"
115,0.108297708442524,0.232947139772081,"delta_RP_diff"
115,0.143452871679498,0.111315479458754,"rain_cumdev_diff"
115,0.0616254428344609,0.0607001041249116,"rainDlambda"
116,-0.00777556548873539,0.208530571608093,"delta_RP_diff"
116,0.149085443282527,0.114156678892215,"rain_cumdev_diff"
116,0.0897325081125752,0.0604402047346549,"rainDlambda"
117,0.255793698154608,0.19683883790999,"delta_RP_diff"
117,-0.0586339614196623,0.111183193950576,"rain_cumdev_diff"
117,0.113604338575618,0.0604011266912991,"rainDlambda"
118,-0.0795374382714214,0.24882788022379,"delta_RP_diff"
118,0.0989424357044823,0.110414395944058,"rain_cumdev_diff"
118,0.125535074196321,0.0595864756094961,"rainDlambda"
119,-0.0711890792642036,0.22417900148649,"delta_RP_diff"
119,0.142293479251574,0.100384158249506,"rain_cumdev_diff"
119,0.0835117130757793,0.0531287831807158,"rainDlambda"
120,0.282301968045358,0.237167061341051,"delta_RP_diff"
120,-0.00580243595075698,0.105858427846464,"rain_cumdev_diff"
120,0.145106278494953,0.0592747175441691,"rainDlambda"
121,-0.514125179441254,0.236166028671758,"delta_RP_diff"
121,0.0013191168826262,0.106087833852954,"rain_cumdev_diff"
121,0.120808927612389,0.0547661643455363,"rainDlambda"
122,-0.783769753381852,0.236856678324748,"delta_RP_diff"
122,0.112005614358196,0.104399833898889,"rain_cumdev_diff"
122,0.0800324212305555,0.0577206506785038,"rainDlambda"
123,0.32478165224424,0.233058911368007,"delta_RP_diff"
123,0.0218977688409872,0.111496086672332,"rain_cumdev_diff"
123,0.0238918577411899,0.0590242161197833,"rainDlambda"
124,-0.0948883323087497,0.196031014071708,"delta_RP_diff"
124,-0.0647633186350737,0.0943733853552526,"rain_cumdev_diff"
124,0.133502171847063,0.050009371143922,"rainDlambda"
125,-0.154663590626035,0.251521071008714,"delta_RP_diff"
125,0.0231050879115425,0.108384368845944,"rain_cumdev_diff"
125,0.141313548164245,0.0595520146690984,"rainDlambda"
126,-0.473935248583395,0.287994907310058,"delta_RP_diff"
126,0.236085480918957,0.106119930742167,"rain_cumdev_diff"
126,0.032077677218707,0.056904041956257,"rainDlambda"
127,0.232566944454146,0.2083379049302,"delta_RP_diff"
127,0.0567619912183874,0.103196459282784,"rain_cumdev_diff"
127,0.0925399802159984,0.0541600446907337,"rainDlambda"
128,-0.00639550022364876,0.213115940718641,"delta_RP_diff"
128,0.256214566285396,0.103571509807287,"rain_cumdev_diff"
128,-0.0203777641140132,0.0546445425718417,"rainDlambda"
129,0.318068483299762,0.224249036341662,"delta_RP_diff"
129,0.0690575823937015,0.110712649373697,"rain_cumdev_diff"
129,0.0655498412685923,0.0560073934204073,"rainDlambda"
130,0.108259691552532,0.230531627095896,"delta_RP_diff"
130,0.222090506089871,0.110205128930876,"rain_cumdev_diff"
130,0.0377165855018517,0.0608174083997761,"rainDlambda"
131,0.438668952260913,0.214482472226374,"delta_RP_diff"
131,-0.0724490058390207,0.10600816920096,"rain_cumdev_diff"
131,0.0372400842180767,0.0565148984247891,"rainDlambda"
132,-0.15432560318539,0.223504794011472,"delta_RP_diff"
132,0.155732644813318,0.100739645891961,"rain_cumdev_diff"
132,0.0438327141560134,0.0539143549975832,"rainDlambda"
133,0.18514380956892,0.233263834651865,"delta_RP_diff"
133,-0.00296384855293016,0.119736722578226,"rain_cumdev_diff"
133,0.108006053192508,0.065077064595314,"rainDlambda"
134,0.27650845237162,0.221861543122248,"delta_RP_diff"
134,0.0207718508639555,0.100876788529128,"rain_cumdev_diff"
134,0.104019697307431,0.0533130085465823,"rainDlambda"
135,0.401315058325663,0.265584228224229,"delta_RP_diff"
135,-0.0404888375195752,0.116078042527294,"rain_cumdev_diff"
135,0.135053311566875,0.0657222401337834,"rainDlambda"
136,0.0847048738778345,0.255538397417753,"delta_RP_diff"
136,-0.0439471448580579,0.110005104555431,"rain_cumdev_diff"
136,0.144418593241367,0.0594014581494514,"rainDlambda"
137,0.0703048111004187,0.205630374999281,"delta_RP_diff"
137,0.0467416112226385,0.110028301859161,"rain_cumdev_diff"
137,0.142108312342781,0.0603518140563885,"rainDlambda"
138,0.184569064409145,0.21391432815992,"delta_RP_diff"
138,0.130614827287412,0.107209849946433,"rain_cumdev_diff"
138,0.0859889536744389,0.058028050814865,"rainDlambda"
139,-0.648703006449158,0.23887038642427,"delta_RP_diff"
139,0.205707633564115,0.106405447577778,"rain_cumdev_diff"
139,0.0919513206148363,0.056360493263466,"rainDlambda"
140,-0.0317890981542787,0.210078476997919,"delta_RP_diff"
140,0.268845944265149,0.123818876440264,"rain_cumdev_diff"
140,0.0199961083324011,0.0678069151100867,"rainDlambda"
141,0.203487951839336,0.201907473220203,"delta_RP_diff"
141,0.218764886704666,0.11065838903021,"rain_cumdev_diff"
141,0.0526239328768575,0.0609332450255031,"rainDlambda"
142,-0.00288646255169034,0.228556531863786,"delta_RP_diff"
142,-0.156626878545064,0.106405820116144,"rain_cumdev_diff"
142,0.14067821433795,0.0557926451301839,"rainDlambda"
143,0.369469458856507,0.254025555001833,"delta_RP_diff"
143,0.0371101114039154,0.109613346259926,"rain_cumdev_diff"
143,0.096215516399597,0.0569890617079081,"rainDlambda"
144,0.506558024324612,0.220996048907225,"delta_RP_diff"
144,0.114966961946722,0.117350144084236,"rain_cumdev_diff"
144,0.0699144888878022,0.0660786601079531,"rainDlambda"
145,-0.112355034987849,0.219975183794523,"delta_RP_diff"
145,0.215226909113188,0.0991606677351318,"rain_cumdev_diff"
145,0.0421709207837158,0.0515953189169067,"rainDlambda"
146,0.106358501079322,0.217711265575498,"delta_RP_diff"
146,-8.23769496510642e-05,0.110843327814528,"rain_cumdev_diff"
146,0.102998004301369,0.0597560393810938,"rainDlambda"
147,0.238057928503193,0.215746372188187,"delta_RP_diff"
147,-0.0246216873615071,0.111183829257362,"rain_cumdev_diff"
147,0.141873185140833,0.0618182973589363,"rainDlambda"
148,-0.196621107949098,0.210833649503655,"delta_RP_diff"
148,0.20947689414251,0.112074666383786,"rain_cumdev_diff"
148,0.0686083595307994,0.0612649898899272,"rainDlambda"
149,-0.879520012086432,0.319703722562916,"delta_RP_diff"
149,0.195810783827287,0.108234193852025,"rain_cumdev_diff"
149,0.0724343832927026,0.0580491351023731,"rainDlambda"
150,0.0418217566108072,0.212417210828448,"delta_RP_diff"
150,0.0692651622608417,0.0987183992011565,"rain_cumdev_diff"
150,0.0833797093308333,0.0510454019444304,"rainDlambda"
151,0.332019703124021,0.236364724087036,"delta_RP_diff"
151,0.0269321277353253,0.112059967667638,"rain_cumdev_diff"
151,0.144962408233645,0.0622555593984591,"rainDlambda"
152,0.0765869432239099,0.219659945093773,"delta_RP_diff"
152,0.222563876011808,0.104332200429041,"rain_cumdev_diff"
152,0.0108967077791845,0.0557723178084897,"rainDlambda"
153,0.409135431554943,0.200675954854884,"delta_RP_diff"
153,0.0948109605253815,0.108335159308484,"rain_cumdev_diff"
153,0.0703691426542913,0.0580587433087996,"rainDlambda"
154,0.383461435561811,0.232732316563389,"delta_RP_diff"
154,0.116262229411822,0.0988250352584529,"rain_cumdev_diff"
154,0.0362495597092009,0.0529442331251414,"rainDlambda"
155,-0.287302594642212,0.220137080405894,"delta_RP_diff"
155,0.00389627103487486,0.106167593021905,"rain_cumdev_diff"
155,0.0786709670346572,0.0574601564280118,"rainDlambda"
156,-0.119129971239505,0.210185996775569,"delta_RP_diff"
